tripduration,starttime,stoptime,start station latitude,start station longitude,end station latitude,end station longitude,bikeid,usertype,birth year,gender
364,57:38.5,03:42.7,40.7177325,-74.043845,40.72568548,-74.04879034,26270,Subscriber,1986,2
519,59:47.2,08:26.6,40.71958612,-74.04311746,40.7112423,-74.0557013,29515,Subscriber,1985,1
342,01:09.1,06:52.0,40.72572614,-74.07195926,40.7308971,-74.06391263,26163,Subscriber,1982,1
236,01:27.5,05:24.2,40.7192517,-74.034234,40.71687,-74.03281,29209,Subscriber,1991,2
162,02:57.9,05:39.9,40.71848892,-74.04772663,40.72163014,-74.04996783,29591,Subscriber,1978,1
233,05:14.6,09:08.0,40.71687,-74.03281,40.71458404,-74.04281706,29549,Subscriber,1986,1
81,06:57.7,08:18.7,40.7183552,-74.03891444,40.7211236,-74.03805095,29499,Subscriber,1979,2
104,08:40.9,10:25.7,40.71942,-74.05099,40.72163014,-74.04996783,26239,Subscriber,1978,1
380,09:08.8,15:29.1,40.7287448,-74.0321082,40.72759597,-74.04424731,26296,Subscriber,1969,2
255,10:35.2,14:50.8,40.7127742,-74.0364857,40.71458404,-74.04281706,26209,Subscriber,1997,2
218,11:35.8,15:14.3,40.71958612,-74.04311746,40.72163014,-74.04996783,29596,Subscriber,1985,1
73,11:49.0,13:02.2,40.7183552,-74.03891444,40.7211236,-74.03805095,26194,Subscriber,1979,2
225,12:27.8,16:13.4,40.7192517,-74.034234,40.7272235,-74.0337589,29594,Subscriber,1969,1
186,13:20.7,16:26.9,40.72163014,-74.04996783,40.71958612,-74.04311746,26239,Subscriber,1994,1
163,15:02.1,17:45.4,40.7177325,-74.043845,40.71517768,-74.03768331,26225,Subscriber,1985,1
187,15:35.4,18:43.2,40.72152515,-74.04630454,40.72759597,-74.04424731,26206,Subscriber,1978,1
235,16:15.6,20:11.2,40.7272235,-74.0337589,40.7192517,-74.034234,29294,Subscriber,1980,1
342,16:25.8,22:08.1,40.71458404,-74.04281706,40.71942,-74.05099,26173,Subscriber,1985,1
271,16:30.1,21:01.1,40.7192517,-74.034234,40.7272235,-74.0337589,29458,Subscriber,1964,1
249,16:43.8,20:53.2,40.71958612,-74.04311746,40.71517768,-74.03768331,26177,Subscriber,1984,1
387,16:44.8,23:12.5,40.73367,-74.0625,40.74590997,-74.05727148,29635,Subscriber,1991,1
459,18:00.8,25:39.8,40.71458404,-74.04281706,40.71942,-74.05099,26277,Subscriber,1994,1
200,18:30.2,21:50.4,40.7308971,-74.06391263,40.72533993,-74.06762213,29597,Subscriber,1966,1
86,22:17.5,23:43.9,40.72528911,-74.04557168,40.72759597,-74.04424731,29249,Subscriber,1978,1
410,23:40.0,30:30.2,40.7308971,-74.06391263,40.72572614,-74.07195926,26192,Subscriber,1976,0
242,25:35.8,29:37.9,40.72759597,-74.04424731,40.71958612,-74.04311746,29455,Subscriber,1988,1
143,25:53.6,28:16.7,40.71687,-74.03281,40.7192517,-74.034234,29616,Subscriber,1990,1
307,26:20.7,31:27.7,40.7272235,-74.0337589,40.7287448,-74.0321082,29578,Subscriber,1996,2
111,27:07.8,28:59.4,40.72528911,-74.04557168,40.72759597,-74.04424731,26171,Subscriber,1978,1
197,27:15.5,30:33.3,40.71649,-74.04105,40.71958612,-74.04311746,29507,Subscriber,1954,2
288,28:25.6,33:14.4,40.7177325,-74.043845,40.71241882,-74.03852552,26297,Subscriber,1990,1
945,28:52.7,44:38.7,40.7272235,-74.0337589,40.7376037,-74.0524783,29594,Subscriber,1991,1
539,29:00.8,38:00.7,40.73367,-74.0625,40.74267714,-74.05178863,26250,Subscriber,1992,1
305,29:43.3,34:48.6,40.7308971,-74.06391263,40.72572614,-74.07195926,29548,Subscriber,1988,1
409,29:44.9,36:34.2,40.73367,-74.0625,40.74267714,-74.05178863,29486,Subscriber,1977,1
199,29:49.2,33:08.5,40.7242941,-74.0354826,40.7183552,-74.03891444,29681,Subscriber,1988,1
311,30:09.0,35:20.6,40.7308971,-74.06391263,40.7192822,-74.07126188,29661,Subscriber,1987,1
499,30:56.2,39:15.6,40.71687,-74.03281,40.71241882,-74.03852552,29576,Subscriber,1968,1
1996,30:59.8,04:16.2,40.7272235,-74.0337589,40.71958612,-74.04311746,26193,Subscriber,1970,1
436,32:06.0,39:22.8,40.71942,-74.05099,40.7112423,-74.0557013,26173,Subscriber,1985,1
177,32:26.9,35:24.7,40.72528911,-74.04557168,40.7241765,-74.0506564,29575,Subscriber,1978,1
314,32:29.9,37:44.0,40.7308971,-74.06391263,40.72572614,-74.07195926,29267,Subscriber,1986,2
316,32:57.7,38:13.9,40.74267714,-74.05178863,40.73496102,-74.05950308,29282,Subscriber,1991,1
952,34:27.6,50:20.4,40.7177325,-74.043845,40.72601173,-74.05038893,29577,Subscriber,1986,2
121,35:14.8,37:16.6,40.73367,-74.0625,40.73496102,-74.05950308,29448,Subscriber,1987,1
521,36:12.3,44:53.9,40.73367,-74.0625,40.72759597,-74.04424731,29300,Subscriber,1984,1
178,36:25.8,39:24.5,40.71958612,-74.04311746,40.72163014,-74.04996783,29455,Subscriber,1976,1
114,36:51.8,38:46.6,40.7272235,-74.0337589,40.7242941,-74.0354826,29458,Subscriber,1990,1
366,37:26.3,43:32.4,40.73496102,-74.05950308,40.74267714,-74.05178863,29448,Subscriber,1987,1
239,38:05.1,42:04.6,40.7141454,-74.0335519,40.7183552,-74.03891444,26268,Subscriber,1977,1
149,38:19.5,40:49.0,40.7272235,-74.0337589,40.7287448,-74.0321082,29615,Subscriber,1989,1
318,38:32.2,43:51.0,40.72601173,-74.05038893,40.7311689,-74.0575736,26190,Subscriber,1978,1
269,39:08.2,43:37.3,40.71958612,-74.04311746,40.71848892,-74.04772663,29219,Subscriber,1986,1
298,39:46.4,44:45.2,40.71958612,-74.04311746,40.72601173,-74.05038893,26189,Subscriber,1986,1
263,41:25.2,45:48.3,40.7308971,-74.06391263,40.72533993,-74.06762213,29476,Subscriber,1984,2
315,42:45.2,48:01.0,40.71653978,-74.04963791,40.72152515,-74.04630454,29199,Subscriber,1987,1
670,46:14.3,57:25.0,40.7308971,-74.06391263,40.7192822,-74.07126188,29546,Subscriber,1988,1
132,47:21.3,49:34.0,40.71958612,-74.04311746,40.72163014,-74.04996783,29507,Subscriber,1982,1
178,48:13.4,51:11.7,40.71958612,-74.04311746,40.72163014,-74.04996783,26269,Subscriber,1987,1
221,49:06.2,52:47.8,40.72601173,-74.05038893,40.72152515,-74.04630454,29644,Subscriber,1986,1
136,49:45.1,52:01.3,40.73367,-74.0625,40.73496102,-74.05950308,26299,Subscriber,1978,1
110,50:42.1,52:32.7,40.71649,-74.04105,40.7177325,-74.043845,29604,Subscriber,1993,1
725,51:31.9,03:37.5,40.71958612,-74.04311746,40.71848892,-74.04772663,29470,Subscriber,1988,1
146,52:49.8,55:16.8,40.7127742,-74.0364857,40.71458404,-74.04281706,29600,Subscriber,1986,1
382,53:28.5,59:51.5,40.73367,-74.0625,40.74590997,-74.05727148,29287,Subscriber,1980,1
367,53:36.2,59:43.7,40.7287448,-74.0321082,40.7183552,-74.03891444,29467,Subscriber,1980,1
191,53:54.3,57:05.9,40.7272235,-74.0337589,40.7242941,-74.0354826,26195,Subscriber,1983,1
233,55:09.5,59:03.5,40.72759597,-74.04424731,40.72165072,-74.04288411,29300,Subscriber,1984,1
359,55:30.9,01:30.7,40.71653978,-74.04963791,40.71958612,-74.04311746,29623,Subscriber,1964,1
1217,55:44.2,16:02.1,40.71848892,-74.04772663,40.7192822,-74.07126188,29263,Subscriber,1953,2
163,56:06.6,58:49.7,40.7242941,-74.0354826,40.7272235,-74.0337589,29526,Subscriber,1990,1
787,56:08.8,09:16.3,40.7112423,-74.0557013,40.72333159,-74.04595256,26173,Subscriber,1989,1
285,56:15.0,01:00.5,40.7192517,-74.034234,40.71458404,-74.04281706,29514,Subscriber,1992,1
343,56:42.7,02:26.2,40.71649,-74.04105,40.72163014,-74.04996783,29121,Subscriber,1986,1
253,57:09.8,01:22.8,40.71958612,-74.04311746,40.72601173,-74.05038893,29489,Subscriber,1969,0
264,58:24.9,02:49.4,40.71241882,-74.03852552,40.71687,-74.03281,29576,Subscriber,1990,1
358,00:05.0,06:03.4,40.73367,-74.0625,40.7236589,-74.0641943,29460,Subscriber,1978,1
399,00:36.7,07:16.0,40.72759597,-74.04424731,40.7177325,-74.043845,26296,Subscriber,1978,2
203,01:01.1,04:24.6,40.73367,-74.0625,40.73496102,-74.05950308,29239,Subscriber,1993,1
323,01:37.2,07:01.1,40.71958612,-74.04311746,40.72759597,-74.04424731,26266,Subscriber,1991,2
265,02:49.4,07:15.2,40.71958612,-74.04311746,40.71653978,-74.04963791,26174,Subscriber,1990,1
354,03:56.5,09:51.4,40.7183552,-74.03891444,40.71241882,-74.03852552,29445,Subscriber,1960,1
247,04:31.0,08:38.8,40.7192517,-74.034234,40.7272235,-74.0337589,26245,Subscriber,1985,1
631,04:52.1,15:23.8,40.71848892,-74.04772663,40.7192517,-74.034234,29669,Subscriber,1986,1
771,05:52.7,18:44.6,40.73367,-74.0625,40.72572614,-74.07195926,29298,Subscriber,1992,2
170,08:01.6,10:51.7,40.71958612,-74.04311746,40.72333159,-74.04595256,26193,Subscriber,1952,1
928,08:46.3,24:15.1,40.71241882,-74.03852552,40.71435837,-74.06661093,29582,Subscriber,1989,1
754,09:37.2,22:12.1,40.7141454,-74.0335519,40.72568548,-74.04879034,29452,Subscriber,1986,1
392,12:31.0,19:03.9,40.71958612,-74.04311746,40.7241765,-74.0506564,29537,Subscriber,1989,2
251,13:27.9,17:39.1,40.7287448,-74.0321082,40.7272235,-74.0337589,29664,Subscriber,1975,1
321,14:28.5,19:50.4,40.72759597,-74.04424731,40.71958612,-74.04311746,29259,Subscriber,1978,1
467,16:18.8,24:06.3,40.72152515,-74.04630454,40.71653978,-74.04963791,29199,Subscriber,1987,1
308,18:34.6,23:43.5,40.71958612,-74.04311746,40.72601173,-74.05038893,37987,Subscriber,1978,1
477,19:57.3,27:55.3,40.72759597,-74.04424731,40.71687,-74.03281,26171,Subscriber,1982,1
447,20:05.9,27:33.6,40.72210379,-74.071455,40.7308971,-74.06391263,26307,Subscriber,1964,1
245,20:34.4,24:39.7,40.7308971,-74.06391263,40.72533993,-74.06762213,29242,Subscriber,1970,1
194,21:41.7,24:56.4,40.71958612,-74.04311746,40.71458404,-74.04281706,29259,Subscriber,1983,1
615,22:21.0,32:36.9,40.7192822,-74.07126188,40.7308971,-74.06391263,29263,Subscriber,1960,1
372,22:45.5,28:57.9,40.73520838,-74.04696375,40.72759597,-74.04424731,26310,Subscriber,1983,1
181,23:16.8,26:18.4,40.71958612,-74.04311746,40.71458404,-74.04281706,26281,Subscriber,1967,1
181,23:24.4,26:25.7,40.71958612,-74.04311746,40.71458404,-74.04281706,29572,Subscriber,1989,1
273,24:10.2,28:43.4,40.71958612,-74.04311746,40.7241765,-74.0506564,29605,Subscriber,1967,1
320,25:08.8,30:29.6,40.7127742,-74.0364857,40.71958612,-74.04311746,29221,Subscriber,1989,1
234,25:11.7,29:06.0,40.71958612,-74.04311746,40.72601173,-74.05038893,29491,Subscriber,1993,1
301,26:36.8,31:38.0,40.71687,-74.03281,40.71241882,-74.03852552,29524,Subscriber,1981,0
296,29:20.5,34:16.7,40.71958612,-74.04311746,40.71942,-74.05099,29611,Subscriber,1984,1
252,30:44.1,34:56.2,40.72165072,-74.04288411,40.72601173,-74.05038893,29300,Subscriber,1992,1
523,31:13.8,39:57.1,40.7242941,-74.0354826,40.7141454,-74.0335519,26151,Subscriber,1958,1
217,31:29.0,35:06.5,40.71958612,-74.04311746,40.7192517,-74.034234,29281,Subscriber,1968,1
456,33:20.1,40:56.6,40.7183552,-74.03891444,40.7287448,-74.0321082,29681,Subscriber,1987,1
141,33:32.5,35:54.5,40.71687,-74.03281,40.7127742,-74.0364857,26207,Subscriber,1987,1
291,34:51.2,39:43.1,40.7192517,-74.034234,40.7287448,-74.0321082,29294,Subscriber,1980,1
264,35:14.5,39:38.9,40.71958612,-74.04311746,40.72759597,-74.04424731,29221,Subscriber,1970,2
97,35:37.0,37:14.5,40.7272235,-74.0337589,40.7272235,-74.0337589,29526,Subscriber,1992,1
1451,36:54.6,01:06.4,40.7192517,-74.034234,40.737711,-74.066921,29238,Subscriber,1988,1
264,39:09.9,43:34.2,40.71958612,-74.04311746,40.71942,-74.05099,26239,Subscriber,1987,1
2132,40:11.8,15:43.8,40.7308971,-74.06391263,40.71517768,-74.03768331,29628,Subscriber,1968,1
110,40:26.0,42:16.2,40.71687,-74.03281,40.7192517,-74.034234,29576,Subscriber,1987,1
333,40:58.0,46:31.3,40.7272235,-74.0337589,40.7211236,-74.03805095,29453,Subscriber,1992,1
304,41:42.8,46:47.1,40.7272235,-74.0337589,40.7211236,-74.03805095,26157,Subscriber,1991,2
504,42:17.7,50:42.5,40.7308971,-74.06391263,40.7246051,-74.07840595,29652,Subscriber,1986,2
218,42:43.0,46:21.8,40.71958612,-74.04311746,40.71458404,-74.04281706,29214,Subscriber,1965,1
263,43:31.1,47:54.8,40.71958612,-74.04311746,40.72568548,-74.04879034,29545,Subscriber,1983,2
121,43:53.8,45:54.9,40.71687,-74.03281,40.7192517,-74.034234,29638,Subscriber,1989,1
439,45:15.3,52:35.1,40.7308971,-74.06391263,40.72210379,-74.071455,26307,Customer,1999,1
372,48:38.0,54:51.0,40.72568548,-74.04879034,40.71958612,-74.04311746,26270,Subscriber,1986,1
507,48:45.7,57:12.8,40.71958612,-74.04311746,40.72568548,-74.04879034,29274,Subscriber,1964,1
222,48:58.4,52:41.3,40.7308971,-74.06391263,40.7236589,-74.0641943,26163,Subscriber,1991,1
673,49:52.5,01:05.9,40.7272235,-74.0337589,40.72759597,-74.04424731,26178,Subscriber,1974,2
924,52:19.5,07:43.9,40.72333159,-74.04595256,40.7287448,-74.0321082,29258,Customer,1969,0
274,52:22.5,56:57.0,40.7308971,-74.06391263,40.7308971,-74.06391263,29263,Subscriber,1960,1
794,52:30.1,05:44.4,40.7272235,-74.0337589,40.7112423,-74.0557013,29299,Subscriber,1988,1
92,53:40.0,55:12.2,40.7183552,-74.03891444,40.7211236,-74.03805095,29222,Subscriber,1994,1
420,53:54.6,00:55.3,40.7308971,-74.06391263,40.73478582,-74.05044364,29480,Subscriber,1989,1
456,54:04.8,01:41.1,40.7308971,-74.06391263,40.7376037,-74.0524783,29439,Subscriber,1984,1
231,54:38.6,58:29.6,40.74871595,-74.0404433,40.7443187,-74.0439909,29571,Subscriber,1963,2
271,54:44.6,59:16.5,40.7141454,-74.0335519,40.71241882,-74.03852552,26151,Subscriber,1995,2
227,55:51.2,59:38.8,40.71958612,-74.04311746,40.71458404,-74.04281706,26270,Subscriber,1989,1
315,56:07.5,01:22.8,40.7192517,-74.034234,40.7287448,-74.0321082,29638,Subscriber,1991,1
637,58:14.5,08:51.7,40.7287448,-74.0321082,40.72163014,-74.04996783,29615,Subscriber,1971,1
946,58:47.2,14:33.6,40.7241765,-74.0506564,40.7376037,-74.0524783,29537,Subscriber,1989,1
440,00:04.4,07:24.9,40.73478582,-74.05044364,40.72163014,-74.04996783,29551,Subscriber,1988,1
351,01:01.8,06:53.8,40.7272235,-74.0337589,40.7192517,-74.034234,29264,Subscriber,1996,2
109,01:11.5,03:01.2,40.72210379,-74.071455,40.72533993,-74.06762213,26307,Subscriber,1986,1
163,01:12.0,03:55.1,40.7272235,-74.0337589,40.7287448,-74.0321082,26245,Subscriber,1990,1
347,03:23.8,09:11.3,40.72601173,-74.05038893,40.71958612,-74.04311746,29491,Subscriber,1986,1
294,03:53.5,08:47.8,40.72152515,-74.04630454,40.71653978,-74.04963791,29670,Subscriber,1975,1
280,03:59.9,08:40.4,40.71958612,-74.04311746,40.72759597,-74.04424731,29498,Subscriber,1987,2
179,04:14.5,07:14.3,40.72568548,-74.04879034,40.72163014,-74.04996783,29678,Subscriber,1987,1
1067,04:36.2,22:23.7,40.7211236,-74.03805095,40.72533993,-74.06762213,26221,Subscriber,1981,1
218,08:28.3,12:06.8,40.71958612,-74.04311746,40.71458404,-74.04281706,26279,Subscriber,1983,1
242,08:49.2,12:51.9,40.7211236,-74.03805095,40.7177325,-74.043845,29222,Subscriber,1994,1
195,09:38.4,12:53.9,40.7308971,-74.06391263,40.72533993,-74.06762213,29677,Subscriber,1992,1
241,09:50.1,13:51.5,40.72163014,-74.04996783,40.7177325,-74.043845,29551,Subscriber,1982,2
323,10:15.4,15:38.6,40.7272235,-74.0337589,40.72759597,-74.04424731,26234,Subscriber,1983,1
1688,12:01.1,40:09.2,40.72533993,-74.06762213,40.71958612,-74.04311746,26307,Subscriber,1986,1
408,12:15.6,19:04.3,40.72152515,-74.04630454,40.71458404,-74.04281706,29620,Subscriber,1961,1
1753,16:31.4,45:44.4,40.71517768,-74.03768331,40.7287448,-74.0321082,29628,Subscriber,1968,1
526,16:56.8,25:43.3,40.7308971,-74.06391263,40.7192822,-74.07126188,29263,Subscriber,1960,1
187,19:01.2,22:08.7,40.71458404,-74.04281706,40.71958612,-74.04311746,29214,Subscriber,1980,1
213,21:47.0,25:20.1,40.71958612,-74.04311746,40.71653978,-74.04963791,26191,Subscriber,1977,1
251,21:48.7,26:00.6,40.7272235,-74.0337589,40.7211236,-74.03805095,29624,Subscriber,1973,1
282,24:43.3,29:25.5,40.71958612,-74.04311746,40.72601173,-74.05038893,29598,Subscriber,1986,1
341,25:56.8,31:38.5,40.71958612,-74.04311746,40.72759597,-74.04424731,26216,Subscriber,1978,1
327,26:04.9,31:32.6,40.7272235,-74.0337589,40.7192517,-74.034234,29527,Subscriber,1991,2
310,26:22.3,31:32.8,40.7308971,-74.06391263,40.72533993,-74.06762213,29297,Subscriber,1987,1
331,26:53.1,32:24.6,40.7376037,-74.0524783,40.7308971,-74.06391263,29537,Subscriber,1994,1
180,26:58.5,29:58.8,40.72528911,-74.04557168,40.72163014,-74.04996783,29295,Subscriber,1987,2
198,28:31.6,31:49.7,40.72533993,-74.06762213,40.7308971,-74.06391263,29510,Subscriber,1972,1
391,29:00.9,35:32.7,40.72152515,-74.04630454,40.7112423,-74.0557013,29642,Subscriber,1986,1
418,32:49.0,39:47.5,40.71241882,-74.03852552,40.71848892,-74.04772663,29445,Subscriber,1960,1
1683,36:24.1,04:27.6,40.7287448,-74.0321082,40.7287448,-74.0321082,29578,Subscriber,1976,1
1675,36:37.1,04:33.1,40.7287448,-74.0321082,40.7287448,-74.0321082,29519,Customer,1969,0
383,36:38.0,43:02.0,40.71687,-74.03281,40.71458404,-74.04281706,29488,Subscriber,1968,2
343,36:38.8,42:22.4,40.7308971,-74.06391263,40.7192822,-74.07126188,29510,Subscriber,1984,1
757,37:32.0,50:10.0,40.73496102,-74.05950308,40.72759597,-74.04424731,29587,Subscriber,1988,1
906,38:25.0,53:31.1,40.7308971,-74.06391263,40.7192822,-74.07126188,29629,Subscriber,1976,1
295,38:36.2,43:31.2,40.7308971,-74.06391263,40.72210379,-74.071455,29537,Subscriber,1990,2
518,40:20.4,48:58.5,40.7287448,-74.0321082,40.7127742,-74.0364857,29681,Subscriber,1992,1
405,41:27.7,48:13.4,40.71958612,-74.04311746,40.7272235,-74.0337589,26307,Subscriber,1986,1
426,45:27.0,52:33.9,40.71958612,-74.04311746,40.72163014,-74.04996783,29491,Subscriber,1949,1
279,47:08.5,51:48.5,40.71241882,-74.03852552,40.7211236,-74.03805095,26151,Subscriber,1995,2
105,47:34.6,49:19.8,40.7272235,-74.0337589,40.7242941,-74.0354826,29664,Subscriber,1994,1
45972,48:24.9,34:37.2,40.7308971,-74.06391263,40.7236589,-74.0641943,29276,Subscriber,1962,1
385,50:23.5,56:48.6,40.72759597,-74.04424731,40.7211236,-74.03805095,26178,Subscriber,1989,2
1446,50:35.0,14:41.7,40.7192517,-74.034234,40.71958612,-74.04311746,29281,Subscriber,1968,1
793,52:00.9,05:14.6,40.72210379,-74.071455,40.7241765,-74.0506564,29537,Customer,1987,1
110,54:01.4,55:51.6,40.71848892,-74.04772663,40.72152515,-74.04630454,29445,Subscriber,1988,1
126,54:13.2,56:19.9,40.71687,-74.03281,40.7192517,-74.034234,29233,Subscriber,1991,2
171,54:17.6,57:09.1,40.71958612,-74.04311746,40.7211236,-74.03805095,29214,Subscriber,1987,1
428,54:53.3,02:01.7,40.73367,-74.0625,40.74267714,-74.05178863,29540,Subscriber,1986,1
2459,58:36.8,39:36.5,40.7287448,-74.0321082,40.72601173,-74.05038893,29628,Subscriber,1968,1
152,00:53.8,03:26.4,40.7287448,-74.0321082,40.7272235,-74.0337589,29294,Subscriber,1994,2
105,01:34.8,03:20.2,40.71848892,-74.04772663,40.71942,-74.05099,26179,Subscriber,1958,1
572,01:41.1,11:13.8,40.7192517,-74.034234,40.71848892,-74.04772663,26303,Subscriber,1986,1
1359,03:13.4,25:52.9,40.71942,-74.05099,40.74267714,-74.05178863,26162,Subscriber,1995,1
4882,03:52.4,25:15.1,40.71958612,-74.04311746,40.71958612,-74.04311746,29210,Customer,1969,0
200,04:01.6,07:21.9,40.71958612,-74.04311746,40.72568548,-74.04879034,29207,Subscriber,1956,1
570,06:59.7,16:30.5,40.71241882,-74.03852552,40.71241882,-74.03852552,26297,Subscriber,1968,1
269,07:29.9,11:59.8,40.7211236,-74.03805095,40.7272235,-74.0337589,29453,Subscriber,1992,1
196,08:56.8,12:13.2,40.71458404,-74.04281706,40.71958612,-74.04311746,26281,Subscriber,1986,1
282,10:34.9,15:17.4,40.7211236,-74.03805095,40.72759597,-74.04424731,26178,Subscriber,1989,2
134,10:46.6,13:00.9,40.71958612,-74.04311746,40.72163014,-74.04996783,29245,Subscriber,1981,1
293,13:37.5,18:31.1,40.71241882,-74.03852552,40.71958612,-74.04311746,29524,Subscriber,1986,2
373,15:08.6,21:21.8,40.7183552,-74.03891444,40.7287448,-74.0321082,29308,Subscriber,1980,1
350,16:37.1,22:27.4,40.7192517,-74.034234,40.7177325,-74.043845,29616,Subscriber,1996,2
348,16:43.6,22:31.8,40.7192517,-74.034234,40.7177325,-74.043845,26285,Subscriber,1992,1
506,19:37.9,28:04.0,40.7308971,-74.06391263,40.74267714,-74.05178863,29262,Subscriber,1991,1
342,20:28.9,26:11.2,40.71848892,-74.04772663,40.72759597,-74.04424731,26303,Subscriber,1968,1
141,21:58.9,24:20.9,40.71687,-74.03281,40.7192517,-74.034234,26274,Subscriber,1971,2
149,22:02.6,24:32.5,40.71848892,-74.04772663,40.71958612,-74.04311746,29470,Subscriber,1988,1
439,22:39.3,29:59.1,40.7311689,-74.0575736,40.72333159,-74.04595256,26190,Subscriber,1962,1
76,24:11.3,25:27.3,40.7177325,-74.043845,40.71958612,-74.04311746,29222,Subscriber,1994,1
241,24:41.9,28:42.9,40.72333159,-74.04595256,40.72601173,-74.05038893,26193,Subscriber,1983,1
1352,26:03.3,48:35.4,40.72568548,-74.04879034,40.7443187,-74.0439909,29207,Subscriber,1984,1
225,29:55.1,33:40.6,40.71958612,-74.04311746,40.71649,-74.04105,29470,Subscriber,1986,1
270,32:45.0,37:16.0,40.7308971,-74.06391263,40.72572614,-74.07195926,26153,Subscriber,1980,1
228,41:28.3,45:16.6,40.71958612,-74.04311746,40.7241765,-74.0506564,29524,Subscriber,1981,2
305,44:05.4,49:10.9,40.7127742,-74.0364857,40.72152515,-74.04630454,29681,Subscriber,1995,1
896,45:15.6,00:12.4,40.7308971,-74.06391263,40.7182113,-74.0836394,26188,Subscriber,1977,1
202,45:51.1,49:13.3,40.72568548,-74.04879034,40.72152515,-74.04630454,29274,Subscriber,1988,1
322,48:05.2,53:27.8,40.7308971,-74.06391263,40.72210379,-74.071455,29122,Subscriber,1987,1
208,49:11.1,52:40.0,40.72333159,-74.04595256,40.7241765,-74.0506564,29220,Subscriber,1962,1
342,52:36.4,58:18.8,40.7308971,-74.06391263,40.7376037,-74.0524783,29495,Subscriber,1987,2
538,54:17.7,03:16.6,40.7192517,-74.034234,40.72759597,-74.04424731,29461,Subscriber,1989,1
1090,57:49.6,16:00.3,40.7287448,-74.0321082,40.7241765,-74.0506564,29519,Subscriber,1995,2
1061,57:55.8,15:37.5,40.7287448,-74.0321082,40.7241765,-74.0506564,29578,Subscriber,1995,2
